image,iou,iou_optimal,gap,runtime
Tp_S_NND_S_N_ind00021_ind00021_00437.tif,0.8011,0.8011,0.0,0.843
Tp_S_NND_S_N_ind00048_ind00048_10897.jpg,0.7656,0.7656,0.0,0.843
Tp_S_NND_S_N_ind00058_ind00058_01347.tif,0.432,0.432,0.0,0.858
Tp_S_NND_S_N_ind00066_ind00066_00468.tif,0.7509,0.7509,0.0,0.845
Tp_S_NND_S_N_ind00067_ind00067_10688.jpg,0.4492,0.4492,0.0,0.84
Tp_S_NND_S_N_ind00077_ind00077_10680.jpg,0.7321,0.7321,0.0,0.852
Tp_S_NND_S_N_ind00100_ind00100_01379.tif,0.6793,0.6793,0.0,0.857
Tp_S_NND_S_N_ind10101_ind10101_11116.jpg,0.3227,0.3227,0.0,0.842
Tp_S_NND_S_N_ind10101_ind10101_11118.jpg,0.8865,0.8865,0.0,0.833
Tp_S_NND_S_N_ind20006_ind20006_01747.tif,0.5287,0.5287,0.0,0.851
Tp_S_NND_S_N_ind20008_ind20008_02270.tif,0.5032,0.5032,0.0,0.835
Tp_S_NND_S_N_ind20012_ind20012_01753.tif,0.8944,0.8944,0.0,0.846
Tp_S_NND_S_N_ind20023_ind20023_01764.tif,0.7445,0.7445,0.0,0.854
Tp_S_NND_S_N_ind20029_ind20029_01770.tif,0.777,0.777,0.0,0.837
Tp_S_NND_S_N_nat00033_nat00033_00647.tif,0.8038,0.8038,0.0,0.854
Tp_S_NND_S_N_nat20002_nat20002_01506.tif,0.6514,0.6514,0.0,0.836
Tp_S_NND_S_N_nat20004_nat20004_02204.tif,0.7014,0.7014,0.0,0.846
Tp_S_NND_S_N_nat20006_nat20006_01510.tif,0.8056,0.8056,0.0,0.861
Tp_S_NND_S_N_nat20039_nat20039_02237.tif,0.7647,0.7647,0.0,0.85
Tp_S_NND_S_N_nat20069_nat20069_01573.tif,0.7004,0.7004,0.0,0.856
Tp_S_NND_S_N_nat20093_nat20093_01597.tif,0.8355,0.8355,0.0,0.848
Tp_S_NND_S_N_pla00001_pla00001_00541.tif,0.7799,0.7799,0.0,0.859
Tp_S_NND_S_N_pla00007_pla00007_01129.tif,0.9469,0.9469,0.0,0.863
Tp_S_NND_S_N_pla00078_pla00078_10451.tif,0.7639,0.7639,0.0,0.845
Tp_S_NND_S_N_pla00078_pla00078_10452.tif,0.8569,0.8569,0.0,0.84
Tp_S_NND_S_N_pla00079_pla00079_01182.tif,0.8036,0.8036,0.0,0.847
Tp_S_NND_S_N_pla20021_pla20021_01921.tif,0.7609,0.7609,0.0,0.854
Tp_S_NND_S_N_pla20042_pla20042_01942.tif,0.8194,0.8194,0.0,0.854
Tp_S_NND_S_N_pla20050_pla20050_02378.tif,0.8662,0.8662,0.0,0.854
Tp_S_NND_S_N_pla20062_pla20062_02370.tif,0.6445,0.6445,0.0,0.852
Tp_S_NND_S_N_pla20084_pla20084_01984.tif,0.5209,0.5209,0.0,0.846
Tp_S_NND_S_N_pla20097_pla20097_02345.tif,0.8798,0.8798,0.0,0.868
Tp_S_NND_S_N_sec00007_sec00007_00769.tif,0.7778,0.7778,0.0,0.834
Tp_S_NND_S_N_sec00042_sec00042_00063.tif,0.8049,0.8049,0.0,0.856
Tp_S_NND_S_N_sec00052_sec00052_00073.tif,0.8903,0.8903,0.0,0.832
Tp_S_NND_S_N_sec00056_sec00056_00077.tif,0.527,0.527,0.0,0.844
Tp_S_NND_S_N_sec00059_sec00059_11267.jpg,0.7951,0.7951,0.0,0.836
Tp_S_NND_S_N_sec00059_sec00059_11269.jpg,0.4775,0.4775,0.0,0.823
Tp_S_NND_S_N_sec00068_sec00068_00089.tif,0.6776,0.6776,0.0,0.835
Tp_S_NND_S_N_sec00069_sec00069_00090.tif,0.9165,0.9165,0.0,0.861
Tp_S_NND_S_N_sec20009_sec20009_02119.tif,0.7027,0.7027,0.0,0.851
Tp_S_NND_S_N_sec20022_sec20022_01612.tif,0.4149,0.4149,0.0,0.837
Tp_S_NND_S_N_sec20024_sec20024_01614.tif,0.5397,0.5397,0.0,0.849
Tp_S_NND_S_N_sec20025_sec20025_01615.tif,0.645,0.645,0.0,0.842
Tp_S_NND_S_N_sec20027_sec20027_01617.tif,0.6597,0.6597,0.0,0.865
Tp_S_NND_S_N_sec20028_sec20028_01618.tif,0.7455,0.7455,0.0,0.844
Tp_S_NND_S_N_sec20029_sec20029_01619.tif,0.8501,0.8501,0.0,0.848
Tp_S_NND_S_N_sec20030_sec20030_01620.tif,0.6906,0.6906,0.0,0.833
Tp_S_NND_S_N_sec20036_sec20036_01626.tif,0.6332,0.6332,0.0,0.846
Tp_S_NND_S_N_sec20059_sec20059_01649.tif,0.5682,0.5682,0.0,0.851
Tp_S_NND_S_N_sec20064_sec20064_01654.tif,0.8173,0.8173,0.0,0.852
Tp_S_NND_S_N_sec20099_sec20099_01689.tif,0.4795,0.4795,0.0,0.848
Tp_S_NNN_M_B_arc10118_arc10118_10780.jpg,0.8159,0.8159,0.0,0.872
Tp_S_NNN_M_B_arc10129_arc10129_11893.jpg,0.8028,0.8028,0.0,0.841
Tp_S_NNN_M_B_nat10156_nat10156_12028.jpg,0.8138,0.8138,0.0,0.874
Tp_S_NNN_M_B_txt00097_txt00097_10162.tif,0.9921,0.9921,0.0,1.091
Tp_S_NNN_M_N_ani00017_ani00017_10209.tif,0.6749,0.6749,0.0,0.804
Tp_S_NNN_M_N_ani00020_ani00020_10211.tif,0.924,0.924,0.0,0.854
Tp_S_NNN_M_N_ani00021_ani00021_00141.tif,0.8294,0.8294,0.0,0.889
Tp_S_NNN_M_N_ani00021_ani00021_10210.tif,0.9388,0.9388,0.0,0.879
Tp_S_NNN_M_N_ani00022_ani00022_10208.tif,0.8796,0.8796,0.0,0.875
Tp_S_NNN_M_N_ani00032_ani00032_00152.tif,0.899,0.899,0.0,0.985
Tp_S_NNN_M_N_ani00058_ani00058_11505.jpg,0.6867,0.6867,0.0,0.801
Tp_S_NNN_M_N_ani00074_ani00074_10444.tif,0.7856,0.7856,0.0,0.845
Tp_S_NNN_M_N_ani00074_ani00074_10445.tif,0.9689,0.9689,0.0,1.017
Tp_S_NNN_M_N_ani00074_ani00074_10446.tif,0.9821,0.9821,0.0,1.043
Tp_S_NNN_M_N_ani00078_ani00078_10497.tif,0.7176,0.7176,0.0,0.863
Tp_S_NNN_M_N_ani10125_ani10125_12396.jpg,0.8913,0.8913,0.0,0.86
Tp_S_NNN_M_N_ani10217_ani10217_12369.jpg,0.8846,0.8846,0.0,0.866
Tp_S_NNN_M_N_arc00002_arc00002_11186.jpg,0.8831,0.8831,0.0,0.992
Tp_S_NNN_M_N_arc00078_arc00078_11879.jpg,0.7964,0.7964,0.0,0.802
Tp_S_NNN_M_N_arc00094_arc00094_10720.jpg,0.7506,0.7506,0.0,0.843
Tp_S_NNN_M_N_arc10118_arc10118_10779.jpg,0.9194,0.9194,0.0,0.866
Tp_S_NNN_M_N_arc10126_arc10126_11890.jpg,0.425,0.425,0.0,0.831
Tp_S_NNN_M_N_arc10129_arc10129_11894.jpg,0.5995,0.5995,0.0,0.854
Tp_S_NNN_M_N_art00033_art00033_10552.tif,0.6839,0.6839,0.0,0.84
Tp_S_NNN_M_N_art00039_art00039_10545.tif,0.9734,0.9734,0.0,0.902
Tp_S_NNN_M_N_art00043_art00043_10540.tif,0.9151,0.9151,0.0,0.967
Tp_S_NNN_M_N_art00043_art00043_10542.tif,0.9768,0.9768,0.0,1.013
Tp_S_NNN_M_N_art00045_art00045_10747.jpg,0.7391,0.7391,0.0,0.831
Tp_S_NNN_M_N_art00050_art00050_10535.tif,0.9674,0.9674,0.0,0.898
Tp_S_NNN_M_N_art00054_art00054_10538.tif,0.843,0.843,0.0,0.844
Tp_S_NNN_M_N_art00061_art00061_10520.tif,0.7156,0.7156,0.0,0.859
Tp_S_NNN_M_N_art00062_art00062_10517.tif,0.975,0.975,0.0,0.919
Tp_S_NNN_M_N_art00068_art00068_10460.tif,0.799,0.799,0.0,0.969
Tp_S_NNN_M_N_art00075_art00075_10516.tif,0.9806,0.9806,0.0,1.017
Tp_S_NNN_M_N_art00084_art00084_10521.tif,0.9342,0.9342,0.0,0.875
Tp_S_NNN_M_N_cha00043_cha00043_11009.jpg,0.8705,0.8705,0.0,0.841
Tp_S_NNN_M_N_cha00044_cha00044_11008.jpg,0.7822,0.7822,0.0,0.84
Tp_S_NNN_M_N_cha00074_cha00074_10191.tif,0.9674,0.9674,0.0,1.035
Tp_S_NNN_M_N_cha00086_cha00086_10869.jpg,0.8961,0.8961,0.0,0.855
Tp_S_NNN_M_N_cha10156_cha10156_12249.jpg,0.8314,0.8314,0.0,0.844
Tp_S_NNN_M_N_ind00071_ind00071_10696.jpg,0.8247,0.8247,0.0,0.864
Tp_S_NNN_M_N_ind00079_ind00079_10664.jpg,0.6593,0.6593,0.0,0.873
Tp_S_NNN_M_N_ind00080_ind00080_10666.jpg,0.8606,0.8606,0.0,0.884
Tp_S_NNN_M_N_ind00080_ind00080_10667.jpg,0.8461,0.8461,0.0,0.881
Tp_S_NNN_M_N_ind00098_ind00098_10660.jpg,0.954,0.954,0.0,0.966
Tp_S_NNN_M_N_ind00100_ind00100_10631.jpg,0.8419,0.8419,0.0,0.82
Tp_S_NNN_M_N_ind10102_ind10102_11550.jpg,0.4397,0.4397,0.0,0.82
Tp_S_NNN_M_N_nat00017_nat00017_11049.jpg,0.8014,0.8014,0.0,0.84
Tp_S_NNN_M_N_nat00028_nat00028_10923.jpg,0.6723,0.6723,0.0,0.834
Tp_S_NNN_M_N_nat00042_nat00042_11070.jpg,0.9038,0.9038,0.0,0.864
Tp_S_NNN_M_N_nat00058_nat00058_11077.jpg,0.8104,0.8104,0.0,0.861
Tp_S_NNN_M_N_nat00085_nat00085_10589.jpg,0.9577,0.9577,0.0,1.036
Tp_S_NNN_M_N_nat00093_nat00093_10586.jpg,0.8616,0.8616,0.0,0.807
Tp_S_NNN_M_N_nat10147_nat10147_11996.jpg,0.8364,0.8364,0.0,0.857
Tp_S_NNN_M_N_pla00006_pla00006_01128.tif,0.9574,0.9574,0.0,1.011
Tp_S_NNN_M_N_pla00012_pla00012_10967.jpg,0.566,0.566,0.0,0.821
Tp_S_NNN_M_N_pla00025_pla00025_10998.jpg,0.7762,0.7762,0.0,0.886
Tp_S_NNN_M_N_pla00050_pla00050_10431.tif,0.9421,0.9421,0.0,0.898
Tp_S_NNN_M_N_pla00061_pla00061_01170.tif,0.9545,0.9545,0.0,0.924
Tp_S_NNN_M_N_pla10126_pla10126_12127.jpg,0.9574,0.9574,0.0,0.881
Tp_S_NNN_M_N_pla20055_pla20055_02376.tif,0.9767,0.9767,0.0,1.07
Tp_S_NNN_M_N_sec00009_sec00009_10859.jpg,0.958,0.958,0.0,0.858
Tp_S_NNN_M_N_sec00026_sec00026_10770.jpg,0.9448,0.9448,0.0,0.884
Tp_S_NNN_M_N_sec00029_sec00029_10797.jpg,0.8142,0.8142,0.0,0.867
Tp_S_NNN_M_N_sec00033_sec00033_11276.jpg,0.7426,0.7426,0.0,0.869
Tp_S_NNN_M_N_sec00036_sec00036_10505.tif,0.8776,0.8776,0.0,0.886
Tp_S_NNN_M_N_sec00040_sec00040_10490.tif,0.8941,0.8941,0.0,0.909
Tp_S_NNN_M_N_sec00045_sec00045_00066.tif,0.8778,0.8778,0.0,0.88
Tp_S_NNN_M_N_sec00075_sec00075_10349.tif,0.9222,0.9222,0.0,0.861
Tp_S_NNN_M_N_txt00032_txt00032_10341.tif,0.9815,0.9815,0.0,1.074
Tp_S_NNN_M_N_txt00061_txt00061_10019.tif,0.9807,0.9807,0.0,0.867
Tp_S_NNN_M_N_txt00065_txt00065_10120.tif,0.8303,0.8303,0.0,0.877
Tp_S_NNN_M_N_txt00065_txt00065_10132.tif,0.9263,0.9263,0.0,1.013
Tp_S_NNN_M_N_txt00075_txt00075_11298.jpg,0.802,0.802,0.0,0.828
Tp_S_NNN_M_N_txt00094_txt00094_10160.tif,0.9798,0.9798,0.0,1.102
Tp_S_NNN_S_B_ani00006_ani00006_00126.tif,0.4298,0.4298,0.0,0.803
Tp_S_NNN_S_B_ani00013_ani00013_20057.jpg,0.6616,0.6616,0.0,0.857
Tp_S_NNN_S_B_ani00014_ani00014_20058.jpg,0.917,0.917,0.0,0.893
Tp_S_NNN_S_B_ani00019_ani00019_20027.jpg,0.8639,0.8639,0.0,0.845
Tp_S_NNN_S_B_ani00025_ani00025_00145.tif,0.9194,0.9194,0.0,0.883
Tp_S_NNN_S_B_ani00030_ani00030_00150.tif,0.8343,0.8343,0.0,0.857
Tp_S_NNN_S_B_ani00038_ani00038_00158.tif,0.9025,0.9025,0.0,0.891
Tp_S_NNN_S_B_ani00044_ani00044_00164.tif,0.9187,0.9187,0.0,0.864
Tp_S_NNN_S_B_ani00056_ani00056_00176.tif,0.6767,0.6767,0.0,0.856
Tp_S_NNN_S_B_ani00060_ani00060_00180.tif,0.953,0.953,0.0,0.896
Tp_S_NNN_S_B_ani00082_ani00082_00202.tif,0.9514,0.9514,0.0,0.877
Tp_S_NNN_S_B_ani00084_ani00084_01257.tif,0.4023,0.4023,0.0,0.85
Tp_S_NNN_S_B_ani00094_ani00094_00810.tif,0.8544,0.8544,0.0,0.885
Tp_S_NNN_S_B_ani10159_ani10159_12466.jpg,0.7444,0.7444,0.0,0.864
Tp_S_NNN_S_B_ani20001_ani20001_01450.tif,0.8837,0.8837,0.0,0.872
Tp_S_NNN_S_B_ani20002_ani20002_02401.tif,0.7195,0.7195,0.0,0.862
Tp_S_NNN_S_B_ani20004_ani20004_01453.tif,0.7545,0.7545,0.0,0.865
Tp_S_NNN_S_B_ani20006_ani20006_02404.tif,0.8283,0.8283,0.0,0.858
Tp_S_NNN_S_B_ani20046_ani20046_02436.tif,0.4438,0.4438,0.0,0.838
Tp_S_NNN_S_B_ani20059_ani20059_02101.tif,0.5871,0.5871,0.0,0.843
Tp_S_NNN_S_B_arc00002_arc00002_00222.tif,0.8283,0.8283,0.0,0.872
Tp_S_NNN_S_B_arc00003_arc00003_00223.tif,0.8484,0.8484,0.0,0.875
Tp_S_NNN_S_B_arc00004_arc00004_00224.tif,0.4903,0.4903,0.0,0.845
Tp_S_NNN_S_B_arc00014_arc00014_00234.tif,0.6707,0.6707,0.0,0.845
Tp_S_NNN_S_B_arc00015_arc00015_20060.jpg,0.7626,0.7626,0.0,0.869
Tp_S_NNN_S_B_arc00022_arc00022_20078.jpg,0.7165,0.7165,0.0,0.84
Tp_S_NNN_S_B_arc00023_arc00023_20079.jpg,0.5638,0.5638,0.0,0.854
Tp_S_NNN_S_B_arc00043_arc00043_10239.tif,0.3816,0.3816,0.0,0.847
Tp_S_NNN_S_B_arc00051_arc00051_01075.tif,0.2722,0.2722,0.0,0.837
Tp_S_NNN_S_B_arc00056_arc00056_00276.tif,0.8033,0.8033,0.0,0.845
Tp_S_NNN_S_B_arc00056_arc00056_01070.tif,0.8079,0.8079,0.0,0.86
Tp_S_NNN_S_B_arc00063_arc00063_00283.tif,0.8345,0.8345,0.0,0.852
Tp_S_NNN_S_B_arc00067_arc00067_00287.tif,0.6447,0.6447,0.0,0.857
Tp_S_NNN_S_B_arc00070_arc00070_01057.tif,0.6896,0.6896,0.0,0.85
Tp_S_NNN_S_B_arc00075_arc00075_11194.jpg,0.5342,0.5342,0.0,0.857
Tp_S_NNN_S_B_arc00077_arc00077_00297.tif,0.6936,0.6936,0.0,0.839
Tp_S_NNN_S_B_arc00094_arc00094_01043.tif,0.5678,0.5678,0.0,0.831
Tp_S_NNN_S_B_arc00096_arc00096_11198.jpg,0.625,0.625,0.0,0.843
Tp_S_NNN_S_B_arc00096_arc00096_11199.jpg,0.5411,0.5411,0.0,0.853
Tp_S_NNN_S_B_arc00097_arc00097_01033.tif,0.5232,0.5232,0.0,0.846
Tp_S_NNN_S_B_arc00099_arc00099_01031.tif,0.7853,0.7853,0.0,0.841
Tp_S_NNN_S_B_arc10121_arc10121_12105.jpg,0.5915,0.5915,0.0,0.851
Tp_S_NNN_S_B_arc20004_arc20004_01457.tif,0.7122,0.7122,0.0,0.853
Tp_S_NNN_S_B_arc20008_arc20008_02468.tif,0.6562,0.6562,0.0,0.842
Tp_S_NNN_S_B_arc20015_arc20015_01468.tif,0.6358,0.6358,0.0,0.838
Tp_S_NNN_S_B_arc20015_arc20015_02158.tif,0.6739,0.6739,0.0,0.834
Tp_S_NNN_S_B_arc20016_arc20016_01469.tif,0.4857,0.4857,0.0,0.844
Tp_S_NNN_S_B_arc20020_arc20020_01473.tif,0.7183,0.7183,0.0,0.837
Tp_S_NNN_S_B_arc20022_arc20022_01475.tif,0.4622,0.4622,0.0,0.839
Tp_S_NNN_S_B_arc20023_arc20023_01476.tif,0.5972,0.5972,0.0,0.841
Tp_S_NNN_S_B_arc20027_arc20027_02168.tif,0.5116,0.5116,0.0,0.835
Tp_S_NNN_S_B_arc20033_arc20033_01486.tif,0.7932,0.7932,0.0,0.839
Tp_S_NNN_S_B_arc20039_arc20039_02175.tif,0.6903,0.6903,0.0,0.846
Tp_S_NNN_S_B_arc20047_arc20047_01500.tif,0.6209,0.6209,0.0,0.849
Tp_S_NNN_S_B_arc20057_arc20057_02183.tif,0.7715,0.7715,0.0,0.862
Tp_S_NNN_S_B_arc20080_arc20080_02192.tif,0.8465,0.8465,0.0,0.855
Tp_S_NNN_S_B_arc20081_arc20081_02191.tif,0.7702,0.7702,0.0,0.859
Tp_S_NNN_S_B_arc20088_arc20088_02414.tif,0.7789,0.7789,0.0,0.856
Tp_S_NNN_S_B_arc20090_arc20090_02412.tif,0.7532,0.7532,0.0,0.859
Tp_S_NNN_S_B_arc20092_arc20092_02407.tif,0.8652,0.8652,0.0,0.84
Tp_S_NNN_S_B_art00013_art00013_20061.jpg,0.7622,0.7622,0.0,0.847
Tp_S_NNN_S_B_art00015_art00015_20062.jpg,0.891,0.891,0.0,0.961
Tp_S_NNN_S_B_art00032_art00032_01219.tif,0.7298,0.7298,0.0,0.802
Tp_S_NNN_S_B_art00032_art00032_01422.tif,0.7813,0.7813,0.0,0.859
Tp_S_NNN_S_B_art00041_art00041_01225.tif,0.7547,0.7547,0.0,0.854
Tp_S_NNN_S_B_art00044_art00044_01228.tif,0.6451,0.6451,0.0,0.854
Tp_S_NNN_S_B_art00044_art00044_01410.tif,0.827,0.827,0.0,0.857
Tp_S_NNN_S_B_art00046_art00046_00926.tif,0.6829,0.6829,0.0,0.864
Tp_S_NNN_S_B_art00046_art00046_01408.tif,0.8113,0.8113,0.0,0.861
Tp_S_NNN_S_B_art00047_art00047_01407.tif,0.7799,0.7799,0.0,0.836
Tp_S_NNN_S_B_art00049_art00049_01023.tif,0.1189,0.1189,0.0,0.83
Tp_S_NNN_S_B_art00060_art00060_01235.tif,0.9236,0.9236,0.0,0.865
Tp_S_NNN_S_B_art00069_art00069_01240.tif,0.6463,0.6463,0.0,0.855
Tp_S_NNN_S_B_art00082_art00082_01248.tif,0.841,0.841,0.0,0.851
Tp_S_NNN_S_B_art00093_art00093_01388.tif,0.6013,0.6013,0.0,0.836
Tp_S_NNN_S_B_art10001_art10001_20001.jpg,0.9126,0.9126,0.0,0.865
Tp_S_NNN_S_B_art10003_art10003_20041.jpg,0.5674,0.5674,0.0,0.857
Tp_S_NNN_S_B_art10005_art10005_20043.jpg,0.8628,0.8628,0.0,0.859
Tp_S_NNN_S_B_art10006_art10006_20046.jpg,0.8942,0.8942,0.0,0.94
Tp_S_NNN_S_B_art10009_art10009_20072.jpg,0.9341,0.9341,0.0,0.822
Tp_S_NNN_S_B_art10109_art10109_11574.jpg,0.5691,0.5691,0.0,0.825
Tp_S_NNN_S_B_art20026_art20026_02337.tif,0.7431,0.7431,0.0,0.824
Tp_S_NNN_S_B_cha00008_cha00008_00328.tif,0.827,0.827,0.0,0.868
Tp_S_NNN_S_B_cha00057_cha00057_00377.tif,0.8981,0.8981,0.0,0.861
Tp_S_NNN_S_B_cha00058_cha00058_00378.tif,0.9294,0.9294,0.0,0.851
Tp_S_NNN_S_B_cha00076_cha00076_00396.tif,0.8958,0.8958,0.0,0.874
Tp_S_NNN_S_B_cha00089_cha00089_10187.tif,0.7767,0.7767,0.0,0.847
Tp_S_NNN_S_B_cha00089_cha00089_10199.tif,0.8999,0.8999,0.0,0.878
Tp_S_NNN_S_B_cha20002_cha20002_02001.tif,0.8456,0.8456,0.0,0.85
Tp_S_NNN_S_B_cha20009_cha20009_02423.tif,0.5833,0.5833,0.0,0.843
Tp_S_NNN_S_B_cha20027_cha20027_02426.tif,0.4698,0.4698,0.0,0.84
Tp_S_NNN_S_B_cha20047_cha20047_02434.tif,0.8509,0.8509,0.0,0.87
Tp_S_NNN_S_B_ind00001_ind00001_01301.tif,0.7978,0.7978,0.0,0.858
Tp_S_NNN_S_B_ind00009_ind00009_00427.tif,0.399,0.399,0.0,0.847
Tp_S_NNN_S_B_ind00015_ind00015_20063.jpg,0.5951,0.5951,0.0,0.832
Tp_S_NNN_S_B_ind00018_ind00018_00890.tif,0.6422,0.6422,0.0,0.848
Tp_S_NNN_S_B_ind00018_ind00018_01316.tif,0.3939,0.3939,0.0,0.837
Tp_S_NNN_S_B_ind00020_ind00020_20031.jpg,0.7874,0.7874,0.0,0.859
Tp_S_NNN_S_B_ind00022_ind00022_20080.jpg,0.6933,0.6933,0.0,0.843
Tp_S_NNN_S_B_ind00030_ind00030_20114.jpg,0.6933,0.6933,0.0,0.86
Tp_S_NNN_S_B_ind00030_ind00030_20115.tif,0.6332,0.6332,0.0,0.856
Tp_S_NNN_S_B_ind00064_ind00064_01352.tif,0.7787,0.7787,0.0,0.846
Tp_S_NNN_S_B_ind10001_ind10001_20008.jpg,0.7378,0.7378,0.0,0.837
Tp_S_NNN_S_B_ind20026_ind20026_02281.tif,0.8473,0.8473,0.0,0.852
Tp_S_NNN_S_B_nat00013_nat00013_00939.tif,0.7263,0.7263,0.0,0.837
Tp_S_NNN_S_B_nat00015_nat00015_11052.jpg,0.7876,0.7876,0.0,0.844
Tp_S_NNN_S_B_nat00017_nat00017_00636.tif,0.8243,0.8243,0.0,0.853
Tp_S_NNN_S_B_nat00021_nat00021_00943.tif,0.7822,0.7822,0.0,0.847
Tp_S_NNN_S_B_nat00021_nat00021_20033.jpg,0.6087,0.6087,0.0,0.845
Tp_S_NNN_S_B_nat00022_nat00022_20081.jpg,0.8023,0.8023,0.0,0.878
Tp_S_NNN_S_B_nat00029_nat00029_00645.tif,0.5672,0.5672,0.0,0.843
Tp_S_NNN_S_B_nat00036_nat00036_00956.tif,0.7021,0.7021,0.0,0.833
Tp_S_NNN_S_B_nat00040_nat00040_00963.tif,0.8613,0.8613,0.0,0.832
Tp_S_NNN_S_B_nat00050_nat00050_00968.tif,0.6874,0.6874,0.0,0.849
Tp_S_NNN_S_B_nat00059_nat00059_00971.tif,0.8504,0.8504,0.0,0.87
Tp_S_NNN_S_B_nat00061_nat00061_00972.tif,0.5781,0.5781,0.0,0.84
Tp_S_NNN_S_B_nat00065_nat00065_00975.tif,0.7092,0.7092,0.0,0.862
Tp_S_NNN_S_B_nat00071_nat00071_00977.tif,0.4061,0.4061,0.0,0.836
Tp_S_NNN_S_B_nat00073_nat00073_00979.tif,0.7685,0.7685,0.0,0.854
Tp_S_NNN_S_B_nat00074_nat00074_00980.tif,0.6842,0.6842,0.0,0.849
Tp_S_NNN_S_B_nat00081_nat00081_10596.jpg,0.8325,0.8325,0.0,0.851
Tp_S_NNN_S_B_nat00085_nat00085_00987.tif,0.4417,0.4417,0.0,0.854
Tp_S_NNN_S_B_nat00087_nat00087_00989.tif,0.6229,0.6229,0.0,0.835
Tp_S_NNN_S_B_nat00088_nat00088_00990.tif,0.5223,0.5223,0.0,0.829
Tp_S_NNN_S_B_nat00090_nat00090_00992.tif,0.8981,0.8981,0.0,0.901
Tp_S_NNN_S_B_nat00090_nat00090_11110.jpg,0.7904,0.7904,0.0,0.882
Tp_S_NNN_S_B_nat00092_nat00092_00994.tif,0.7633,0.7633,0.0,0.851
Tp_S_NNN_S_B_nat00098_nat00098_00999.tif,0.808,0.808,0.0,0.844
Tp_S_NNN_S_B_nat00100_nat00100_00998.tif,0.2985,0.2985,0.0,0.837
Tp_S_NNN_S_B_nat00100_nat00100_11095.jpg,0.3022,0.3022,0.0,0.838
Tp_S_NNN_S_B_nat10001_nat10001_20002.jpg,0.9349,0.9349,0.0,1.076
Tp_S_NNN_S_B_nat10003_nat10003_20071.jpg,0.6694,0.6694,0.0,0.805
Tp_S_NNN_S_B_nat20009_nat20009_02209.tif,0.9315,0.9315,0.0,0.882
Tp_S_NNN_S_B_nat20010_nat20010_01514.tif,0.6698,0.6698,0.0,0.85
Tp_S_NNN_S_B_nat20030_nat20030_02230.tif,0.499,0.499,0.0,0.855
Tp_S_NNN_S_B_nat20047_nat20047_02244.tif,0.4806,0.4806,0.0,0.836
Tp_S_NNN_S_B_nat20049_nat20049_02245.tif,0.7522,0.7522,0.0,0.833
Tp_S_NNN_S_B_nat20051_nat20051_02247.tif,0.4233,0.4233,0.0,0.836
Tp_S_NNN_S_B_nat20056_nat20056_02251.tif,0.6019,0.6019,0.0,0.834
Tp_S_NNN_S_B_nat20059_nat20059_01563.tif,0.6748,0.6748,0.0,0.835
Tp_S_NNN_S_B_nat20090_nat20090_01594.tif,0.7007,0.7007,0.0,0.833
Tp_S_NNN_S_B_nat20092_nat20092_02458.tif,0.4918,0.4918,0.0,0.855
Tp_S_NNN_S_B_pla00003_pla00003_01125.tif,0.7632,0.7632,0.0,0.843
Tp_S_NNN_S_B_pla00014_pla00014_20064.jpg,0.6175,0.6175,0.0,0.86
Tp_S_NNN_S_B_pla00015_pla00015_20065.jpg,0.8392,0.8392,0.0,0.889
Tp_S_NNN_S_B_pla00021_pla00021_20035.jpg,0.7116,0.7116,0.0,0.866
Tp_S_NNN_S_B_pla00024_pla00024_20082.jpg,0.9115,0.9115,0.0,0.874
Tp_S_NNN_S_B_pla00031_pla00031_10964.jpg,0.8224,0.8224,0.0,0.833
Tp_S_NNN_S_B_pla00049_pla00049_01158.tif,0.6875,0.6875,0.0,0.829
Tp_S_NNN_S_B_pla00054_pla00054_01163.tif,0.7215,0.7215,0.0,0.843
Tp_S_NNN_S_B_pla00089_pla00089_01190.tif,0.8916,0.8916,0.0,1.018
Tp_S_NNN_S_B_pla20004_pla20004_01904.tif,0.689,0.689,0.0,0.834
Tp_S_NNN_S_B_pla20006_pla20006_02396.tif,0.7857,0.7857,0.0,0.851
Tp_S_NNN_S_B_pla20008_pla20008_02395.tif,0.7927,0.7927,0.0,0.87
Tp_S_NNN_S_B_pla20016_pla20016_01916.tif,0.7492,0.7492,0.0,0.859
Tp_S_NNN_S_B_pla20037_pla20037_02384.tif,0.785,0.785,0.0,0.832
Tp_S_NNN_S_B_pla20061_pla20061_02371.tif,0.6173,0.6173,0.0,0.837
Tp_S_NNN_S_B_pla20065_pla20065_02368.tif,0.685,0.685,0.0,0.845
Tp_S_NNN_S_B_pla20085_pla20085_02356.tif,0.9118,0.9118,0.0,0.881
Tp_S_NNN_S_B_pla20090_pla20090_02352.tif,0.5796,0.5796,0.0,0.85
Tp_S_NNN_S_B_pla20092_pla20092_02350.tif,0.6019,0.6019,0.0,0.852
Tp_S_NNN_S_B_pla20093_pla20093_02349.tif,0.8708,0.8708,0.0,0.854
Tp_S_NNN_S_B_pla20099_pla20099_02343.tif,0.8559,0.8559,0.0,0.84
Tp_S_NNN_S_B_sec00028_sec00028_20116.jpg,0.6076,0.6076,0.0,0.835
Tp_S_NNN_S_B_sec00031_sec00031_00738.tif,0.7268,0.7268,0.0,0.857
Tp_S_NNN_S_B_sec00038_sec00038_00059.tif,0.8876,0.8876,0.0,0.86
